개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
5690000,202456900000802649,세종특별자치시,세종특별자치시 조치원읍 번암리 90-14,,생활방범,5,200,번암리 번암근린공원 내,30,,044-300-3603,36.590346,127.2937861,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:50
5690000,202456900000802371,세종특별자치시,세종특별자치시 장군면 봉안리 201-5,,생활방범,3,200,봉안1리 원룸촌입구 A,30,,044-300-3325,36.5000546,127.2291438,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802373,세종특별자치시,세종특별자치시 장군면 장척로 513,,생활방범,3,200,봉안리 장척로부일가든 B,30,,044-300-3327,36.500617,127.215477,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802375,세종특별자치시,세종특별자치시 장군면 금암리 230-4,,생활방범,2,200,한국영상대학교세븐일레븐앞 A,30,,044-300-3329,36.4550458,127.2112385,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802377,세종특별자치시,세종특별자치시 연기면 눌왕리 317-1,,차량방범,3,200,도계리 (2차선/양방향),30,,044-300-3331,36.495073,127.210335,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802379,세종특별자치시,세종특별자치시 장군면 장척로 567,,생활방범,3,200,장군면 봉안리 CU편의점앞 A,30,,044-300-3333,36.499153,127.220877,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:46
5690000,202456900000802591,세종특별자치시,세종특별자치시 조치원읍 원리 141-54,,생활방범,4,200,원리 조치원역전광장앞삼거리 A,30,,044-300-3545,36.600828,127.296822,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802593,세종특별자치시,세종특별자치시 조치원읍 죽림리 68-10,,생활방범,2,200,죽림리 우방아파트108동맞은놀이터내 A,30,,044-300-3547,36.594286,127.295185,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802595,세종특별자치시,세종특별자치시 조치원읍 신흥샛터길 29,,생활방범,2,200,신흥리 대동초후문옆 A,30,,044-300-3549,36.5969944,127.2935592,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802597,세종특별자치시,세종특별자치시 조치원읍 남리144,,생활방범,2,200,남리 2호어린이공원내 B,30,,044-300-3551,36.597678,127.3024523,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802599,세종특별자치시,세종특별자치시 조치원읍 행복4길 18,,생활방범,1,200,침산리 제13호어린이공원(마을회관놀이터) A,30,,044-300-3553,36.60447,127.291885,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:49
5690000,202456900000802130,세종특별자치시,세종특별자치시 갈매로 338 (어진동),,생활방범,3,200,어진동 나성4교사거리 A,30,,044-300-3084,36.49372632,127.2630313,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802132,세종특별자치시,세종특별자치시 가름로 140 (어진동),,생활방범,4,200,어진중 사거리A,30,,044-300-3086,36.49854181,127.2556819,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802136,세종특별자치시,세종특별자치시 다솜1로 40 (어진동),,생활방범,1,200,어진동 W몰 삼거리,30,,044-300-3090,36.50219958,127.2573901,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802138,세종특별자치시,세종특별자치시 한누리대로 410 (어진동),,생활방범,3,200,어진동 산자부앞정거장 A,30,,044-300-3092,36.50063617,127.2590785,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802134,세종특별자치시,세종특별자치시 다솜로 216 (세종동),,생활방범,3,200,어진동 호수1주차장입구 A,30,,044-300-3088,36.49265,127.2693,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802047,세종특별자치시,세종특별자치시 소담동511,,생활방범,2,200,소담동 글벗중사거리 A,30,,044-300-3001,36.487418,127.299467,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802041,세종특별자치시,세종특별자치시 소담동344,,생활방범,2,200,소담동 8단지 후문앞 A,30,,044-300-2995,36.487735,127.301104,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802043,세종특별자치시,세종특별자치시 소담동9-181,,생활방범,2,200,소담동 주민센터 앞 A,30,,044-300-2997,36.484144,127.299605,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802049,세종특별자치시,세종특별자치시 소담동510-2,,생활방범,1,200,소담동 글벗유치원건너편저류지 A,30,,044-300-3003,36.487886,127.296068,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802045,세종특별자치시,세종특별자치시 소담동501,,생활방범,2,200,소담동 6단지 609동앞 교차로 C,30,,044-300-2999,36.485376,127.302345,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802312,세종특별자치시,세종특별자치시 연서면 봉암리 723,,생활방범,3,200,봉암리 월암교끝단(세종장례식장입구사거리) B,30,,044-300-3266,36.570176,127.287896,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802316,세종특별자치시,세종특별자치시 연서면 성제리 586-40,,생활방범,3,200,성제리 천지연가든앞 A,30,,044-300-3270,36.588982,127.264686,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802318,세종특별자치시,세종특별자치시 연서면 벌말길 73,,생활방범,1,200,쌍류리 쌍류초후문옆 A,30,,044-300-3272,36.599362,127.210675,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802310,세종특별자치시,세종특별자치시 연서면 월하1길 11,,생활방범,2,200,월하리 월하슈퍼 앞 A,30,,044-300-3264,36.57568,127.2912,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802314,세종특별자치시,세종특별자치시 연서면 봉암리 214-16,,생활방범,3,200,봉암리 연봉초정문입구삼거리 A,30,,044-300-3268,36.56341,127.28317,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000801734,세종특별자치시,세종특별자치시 다정동 9-2,,생활방범,1,200,도란뜰근린공원 A,30,,044-300-2688,36.493811,127.24775,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801736,세종특별자치시,"세종특별자치시 다정남로 22 (다정동, 가온마을1단지)",,생활방범,1,200,다정동 1단지 119동앞 삼거리 A,30,,044-300-2690,36.49251547,127.241284,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801738,세종특별자치시,세종특별자치시 대평동566-3,,생활방범,2,200,대평동 태양빌딩회전교차로 A,30,,044-300-2692,36.475151,127.275918,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801732,세종특별자치시,세종특별자치시 다정동 산 34,,생활방범,1,200,다정고등학교 A,30,,044-300-2686,36.493001,127.241292,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801730,세종특별자치시,세종특별자치시 다정동 363-111,,생활방범,1,200,다정동 오수중계펌프장옆 A,30,,044-300-2684,36.49481735,127.25457,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000802183,세종특별자치시,세종특별자치시 어진동 한누리대로 380,,생활방범,1,200,방축천 어진동어진2교 A,30,,044-300-3137,36.49823522,127.2575784,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802185,세종특별자치시,세종특별자치시 어진동 450-20,,생활방범,1,200,방축천 어진동도림2교 A,30,,044-300-3139,36.50177124,127.2583938,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802187,세종특별자치시,세종특별자치시 도움5로 5 (어진동),,생활방범,1,200,방축천 어진동도림4교 A,30,,044-300-3141,36.50466893,127.2607756,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802189,세종특별자치시,세종특별자치시 세종동 1201,,생활방범,1,200,호수 시설 관리사업소 A,30,,044-300-3143,36.50198685,127.2757691,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802181,세종특별자치시,세종특별자치시 나성동 한누리대로 340,,생활방범,1,200,제천 어진동다정교 A,30,,044-300-3135,36.49539766,127.2562695,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:44
5690000,202456900000802824,세종특별자치시,세종특별자치시 보통리 500,,생활방범,3,200,마을체육시설 인근,30,,044-300-3778,36.54348,127.2919,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802820,세종특별자치시,세종특별자치시 신안리 245-9,,생활방범,3,200,조형아파트 옆 조천변길,30,,044-300-3774,36.63422,127.2911,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802828,세종특별자치시,세종특별자치시 응암리 227-8,,생활방범,3,200,응암2리 마을회관 앞,30,,044-300-3782,36.5536,127.3404,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:53
5690000,202456900000802822,세종특별자치시,세종특별자치시 죽림리 344,,생활방범,3,200,신동아아파트 좌측 사거리,30,,044-300-3776,36.58907,127.2969,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802826,세종특별자치시,세종특별자치시 명학리 664,,생활방범,3,200,명학1리길 첫번째 삼거리,30,,044-300-3780,36.53588,127.3426,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:53
5690000,202456900000802759,세종특별자치시,세종특별자치시 집현동 산 34,,생활방범,3,200,4-2생활권 크린넷 앞 교차로 A,30,,044-300-3713,36.498983,127.336956,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802755,세종특별자치시,세종특별자치시 집현동 785-292,,생활방범,4,200,세종자이e편한세상L4아파트 116동 맞은편 A,30,,044-300-3709,36.484699,127.319424,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802757,세종특별자치시,세종특별자치시 집현동 623-5,,생활방범,3,200,새나루교차로 A,30,,044-300-3711,36.499197,127.335069,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802751,세종특별자치시,세종특별자치시 집현동 883-56,,생활방범,3,200,중4-2 학교부지 앞 A,30,,044-300-3705,36.49108,127.321778,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802753,세종특별자치시,세종특별자치시 집현동 883-101,,생활방범,3,200,초4-3 학교부지 앞 공원길 A,30,,044-300-3707,36.488931,127.321313,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802531,세종특별자치시,세종특별자치시 조치원읍 신안리 359-1,,생활방범,1,200,신안리 세종e편한세상아파트입구삼거리,30,,044-300-3485,36.614995,127.287884,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802533,세종특별자치시,세종특별자치시 조치원읍 신안리 392-3,,생활방범,5,200,신안리 GS25홍대은하점앞 A,30,,044-300-3487,36.61459,127.290387,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802535,세종특별자치시,세종특별자치시 조치원읍 원리 154-9,,생활방범,2,200,원리 조치원어린이집앞 B,30,,044-300-3489,36.597317,127.297466,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802537,세종특별자치시,세종특별자치시 조치원읍 봉산리 339,,생활방범,3,200,봉산리 마을입구(오봉로) B,30,,044-300-3491,36.598805,127.27597,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000802539,세종특별자치시,세종특별자치시 조치원읍 침천길 31,,생활방범,2,200,침산리 용성빌라인근 A,30,,044-300-3493,36.598403,127.2960589,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:48
5690000,202456900000803071,세종특별자치시,세종특별자치시 어진동 761,,생활방범,3,200,어진동 761,30,,044-300-4025,36.499233,127.257348,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:56
5690000,202456900000803073,세종특별자치시,세종특별자치시 어진동 537,,생활방범,4,200,어진동 537,30,,044-300-4027,36.502408,127.259024,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:56
5690000,202456900000803075,세종특별자치시,세종특별자치시 어진동 761,,생활방범,3,200,어진동 761,30,,044-300-4029,36.506841,127.260775,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:56
5690000,202456900000803079,세종특별자치시,세종특별자치시 도담동 900,,생활방범,3,200,도담동 900,30,,044-300-4033,36.515459,127.257177,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:56
5690000,202456900000803077,세종특별자치시,세종특별자치시 도담동 900,,생활방범,3,200,도담동 900,30,,044-300-4031,36.511435,127.257898,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:56
5690000,202456900000802147,세종특별자치시,세종특별자치시 다솜1로 30 (어진동),,생활방범,1,200,어진동 W몰 사거리,30,,044-300-3101,36.50133778,127.2570489,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802145,세종특별자치시,세종특별자치시 가름로 172 (어진동),,생활방범,1,200,어진동 중소벤처기업부 앞,30,,044-300-3099,36.49814819,127.2594322,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802141,세종특별자치시,세종특별자치시 다솜1로 80 (어진동),,생활방범,1,200,어진동 법제처삼거리,30,,044-300-3095,36.50540715,127.2585216,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802143,세종특별자치시,세종특별자치시 다솜3로 40 (어진동),,생활방범,1,200,어진동 교육부정문동쪽삼거리,30,,044-300-3097,36.49891977,127.2666111,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802149,세종특별자치시,세종특별자치시 갈매로 410 (어진동),,생활방범,1,200,어진동 교육부후문,30,,044-300-3103,36.49993344,127.2649399,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:43
5690000,202456900000802819,세종특별자치시,세종특별자치시 서창리 50-5,,생활방범,2,200,신안1리 사거리,30,,044-300-3773,36.61297,127.294,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802817,세종특별자치시,세종특별자치시 새내19길 29,,생활방범,1,200,내장천 하상도로 좌측,30,,044-300-3771,36.60704,127.2955,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802811,세종특별자치시,세종특별자치시 나리로 43 (한솔동),,생활방범,1,200,한솔동 복합커뮤니티센터 건너편,30,,044-300-3765,36.47739237,127.2555316,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802813,세종특별자치시,세종특별자치시 어울로 40 (한솔동),,생활방범,1,200,한솔동 4단지 401동 건너편,30,,044-300-3767,36.48042088,127.2504822,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000802815,세종특별자치시,세종특별자치시 한솔동 945(2),,생활방범,3,200,한솔동 모두의놀이터 경비실쪽 A,30,,044-300-3769,36.48004253,127.2597947,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:52
5690000,202456900000801924,세종특별자치시,세종특별자치시 부강면 부강2길 6,,생활방범,2,200,부강리 부강역육교출구앞(부강역뒷편) A,30,,044-300-2878,36.5328715,127.3653885,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:41
5690000,202456900000801926,세종특별자치시,세종특별자치시 부강면 부강4길 29,,생활방범,4,200,부강리 제일의원옆사거리  A,30,,044-300-2880,36.528556,127.36854,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:41
5690000,202456900000801928,세종특별자치시,세종특별자치시 부강면 부강신대길 72-2,,생활방범,5,200,부강리 부강파출소앞오거리 A,30,,044-300-2882,36.530944,127.364883,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:41
5690000,202456900000801920,세종특별자치시,세종특별자치시 부강면 부강리 971,,생활방범,1,200,부강리 리치빌라 E동 옆(셉테드) A,30,,044-300-2874,36.529844,127.3624524,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:41
5690000,202456900000801922,세종특별자치시,세종특별자치시 부강면 부강리 883-4,,생활방범,1,200,부강리 부용어린이집 뒷편(셉테드) A,30,,044-300-2876,36.526134,127.361599,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:41
5690000,202456900000802071,세종특별자치시,세종특별자치시 소정면 운당리 198-1,,생활방범,1,200,운당2리 운당교차로 굴다리앞(운당2리마을방향) A,30,,044-300-3025,36.705871,127.148951,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802073,세종특별자치시,세종특별자치시 소정면 소정구길 204,,생활방범,3,200,소정면사무소앞 A,30,,044-300-3027,36.7221887,127.1578196,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802075,세종특별자치시,세종특별자치시 소정면 소정리 38-2,,생활방범,3,200,소정리 소정초정문옆 A,30,,044-300-3029,36.720895,127.158243,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802077,세종특별자치시,세종특별자치시 소정면 운당길 3,,생활방범,3,200,운당1리 마을회관뒤 A,30,,044-300-3031,36.697208,127.15276,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802079,세종특별자치시,세종특별자치시 소정면 대곡리 369-1,,차량방범,3,200,대곡리 상행 B,30,,044-300-3033,36.732936,127.168869,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:42
5690000,202456900000802729,세종특별자치시,세종특별자치시 집현동 1003-1,,생활방범,3,200,산학연클러스터지원센터 입구1 A,30,,044-300-3683,36.499682,127.327576,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802725,세종특별자치시,세종특별자치시 집현동 883-206,,생활방범,4,200,집현교 남측 A,30,,044-300-3679,36.486255,127.321375,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802723,세종특별자치시,세종특별자치시 집현동 산180,,생활방범,3,200,새빛공원 앞 A,30,,044-300-3677,36.491018,127.324724,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802727,세종특별자치시,세종특별자치시 집현동 996-1,,생활방범,3,200,문화공원 4-5 예정부지 A,30,,044-300-3681,36.498856,127.324629,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802721,세종특별자치시,세종특별자치시 집현동 산126,,생활방범,3,200,배움터 문화공원 내,30,,044-300-3675,36.496171,127.326673,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000801695,세종특별자치시,세종특별자치시 나성동 한누리대로 24,,생활방범,2,200,나성동 다우갤러리 세종 프라자 옆 A,30,,044-300-2649,36.48616,127.25842,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801699,세종특별자치시,세종특별자치시 나성동 33-2,,생활방범,3,200,세종아트센터,30,,044-300-2653,36.486406,127.26923,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801691,세종특별자치시,세종특별자치시 나성동 한누리대로 175,,생활방범,2,200,나성동 첫마을 BRT 환승센터B A,30,,044-300-2645,36.48099,127.26226,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801697,세종특별자치시,세종특별자치시 나성동 한누리대로 260,,생활방범,1,200,나성동 BRT정거장 A,30,,044-300-2651,36.48769,127.25755,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801693,세종특별자치시,세종특별자치시 나성동 한누리대로 340,,생활방범,1,200,나성동 오케이 한방병원앞(다정동 BRT정류장) A,30,,044-300-2647,36.49417,127.25662,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801689,세종특별자치시,세종특별자치시 나성동 한누리대로 325,,생활방범,1,200,나성동 도시통합정보센터앞 A,30,,044-300-2643,36.49319238,127.2566599,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801681,세종특별자치시,세종특별자치시 나성동 179,,생활방범,1,200,나성동 179 A,30,,044-300-2635,36.48275588,127.2667082,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801683,세종특별자치시,세종특별자치시 나성동 165,,생활방범,2,200,나성동 165 A,30,,044-300-2637,36.48154521,127.2640593,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801687,세종특별자치시,세종특별자치시 나성동 214-2,,생활방범,2,200,나성동 예술의 전당 주차장옆 A,30,,044-300-2641,36.48541535,127.2673874,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801685,세종특별자치시,세종특별자치시 나성동 170,,생활방범,1,200,나성동 세종에이스타워옆 A,30,,044-300-2639,36.48259148,127.2636388,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:38
5690000,202456900000801615,세종특별자치시,세종특별자치시 금남면 성덕리 386-3,,생활방범,3,200,성덕리1리 마을입구삼거리 A,30,,044-300-2569,36.4608533,127.2663458,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000801617,세종특별자치시,세종특별자치시 금남면 감성리 267,,생활방범,3,200,감성초등학교 옆 C,30,,044-300-2571,36.443252,127.290034,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000801611,세종특별자치시,세종특별자치시 금남면 용포리 77-2,,생활방범,3,200,용포1리 용포리 입구 B,30,,044-300-2565,36.460343,127.280677,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000801613,세종특별자치시,세종특별자치시 금남면 금강변길 1249,,생활방범,3,200,부용리 강산매운탕식당건너편 B,30,,044-300-2567,36.512455,127.358442,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000801619,세종특별자치시,세종특별자치시 금남면 국곡리 84,,생활방범,3,200,국곡리 정자삼거리앞 A,30,,044-300-2573,36.429599,127.271964,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:37
5690000,202456900000802639,세종특별자치시,세종특별자치시 조치원읍 죽림리 164,,생활방범,4,200,죽림1리 삼정하이츠상가 앞 사거리 A,30,,044-300-3593,36.590722,127.296592,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:50
5690000,202456900000802633,세종특별자치시,세종특별자치시 조치원읍 신흥리 6,,생활방범,2,200,신흥리 신흥사입구앞 A,30,,044-300-3587,36.598554,127.293771,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:50
5690000,202456900000802631,세종특별자치시,세종특별자치시 조치원읍 충현로 191,,생활방범,1,200,침산리 세종세무서 조치원민원실 앞 A,30,,044-300-3585,36.605422,127.294101,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:50
5690000,202456900000802635,세종특별자치시,세종특별자치시 조치원읍 원마루길 30,,생활방범,2,200,서창리 시연빌 A,30,,044-300-3589,36.609338,127.290394,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:50
5690000,202456900000802637,세종특별자치시,세종특별자치시 조치원읍 충현로 218,,생활방범,3,200,서창리 약산쌈밥 A,30,,044-300-3591,36.607933,127.293749,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:50
5690000,202456900000802261,세종특별자치시,세종특별자치시 세종동 735-498,,생활방범,1,200,금강보행교 자전거도로3,30,,044-300-3215,36.485244,127.284347,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802263,세종특별자치시,세종특별자치시 연기면 눌왕리 710,,생활방범,3,200,눌왕2리 버스정류장 A,30,,044-300-3217,36.5449,127.2585,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802265,세종특별자치시,세종특별자치시 연기면 연기리 743-31,,생활방범,3,200,연기면 연기리 눌왕교 앞 A,30,,044-300-3219,36.543585,127.267742,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000801551,세종특별자치시,세종특별자치시 고운동 마음안로 200 (고운동),,생활방범,1,200,고운동 1601동앞 A,30,,044-300-2505,36.5172416,127.2376549,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:36
5690000,202456900000801553,세종특별자치시,세종특별자치시 고운동 마음로 200 (고운동),,생활방범,1,200,고운동 가락초정문앞 A,30,,044-300-2507,36.51611851,127.2303995,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:36
5690000,202456900000801555,세종특별자치시,세종특별자치시 고운동 마음안로 100 (고운동),,생활방범,1,200,고운동 고운고 회전교차로 A,30,,044-300-2509,36.51106762,127.2341466,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:36
5690000,202456900000801557,세종특별자치시,세종특별자치시 고운동 마음안로 80 (고운동),,생활방범,1,200,고운동 백두회수산옆 A,30,,044-300-2511,36.5093003,127.2340608,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:36
5690000,202456900000801559,세종특별자치시,세종특별자치시 고운동 만남로 70 (고운동),,생활방범,2,200,고운동 고운중회전교차로 A,30,,044-300-2513,36.50579149,127.2384703,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:36
5690000,202456900000802267,세종특별자치시,세종특별자치시 세종동 735-498,,생활방범,3,200,금강보행교 6시방향 A,30,,044-300-3221,36.481736,127.287186,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802269,세종특별자치시,세종특별자치시 연동면 송용리 116-1,,생활방범,2,200,송용리 굴다리옆(장욱진화백생가 인근) A,30,,044-300-3223,36.559265,127.322847,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:45
5690000,202456900000802740,세종특별자치시,세종특별자치시 집현동 883-206,,생활방범,4,200,반곡교 A,30,,044-300-3694,36.484118,127.321907,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802746,세종특별자치시,세종특별자치시 집현동 885-1,,생활방범,3,200,다래광장 앞 A,30,,044-300-3700,36.496103,127.321515,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802748,세종특별자치시,세종특별자치시 집현동 884,,생활방범,3,200,세종어울림파밀리에센터를M1 정문 앞 A,30,,044-300-3702,36.496255,127.322646,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802742,세종특별자치시,세종특별자치시 집현동 996-4,,생활방범,3,200,리서치파크 앞 상가,30,,044-300-3696,36.498143,127.325175,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802744,세종특별자치시,세종특별자치시 집현동 885-1,,생활방범,3,200,C7블럭 앞 교차로 A,30,,044-300-3698,36.497324,127.322218,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:51
5690000,202456900000802644,세종특별자치시,세종특별자치시 조치원읍 새내로 236,,생활방범,2,200,서창1리 은성교회 앞 A,30,,044-300-3598,36.612038,127.296436,2024-07-23,I,2026-05-15 18:45:35,2024-07-24 15:35:50
